povrate60,mort_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack
51.257961,6.3893681,15927,91.300003,0.62150508,24.299999,1219,7189,8469,33.900002,13.5
58.230492,15.989766,11083,94,0.6987043,21.9,1032,5171,5942,28.1,19.5
61.665112,6.2996097,13095,86.300003,0.60165435,19.200001,1282,6891,6140,32.200001,23
68.262276,16.363934,6497,78.199997,0.5651359,16.799999,590,3201,2819,0,28.700001
58.150677,10.79797,8361,87.400002,0.55787253,21.700001,738,4268,4037,42.099998,13
74.055359,0,4552,77.199997,0.5888744,15.4,423,2301,2083,0,58.900002
40.466751,3.6863642,34140,74.599998,0.46430418,20,2031,13545,22123,82.300003,39.599998
43.550602,0,6551,84.400002,0.54946101,16.5,556,3154,3458,0,6.5999999
40.525253,0,14905,78.800003,0.50088835,21.799999,1015,6754,7906,38.400002,17.700001
40.358418,0,28887,82.699997,0.50276166,19.1,2237,13941,14742,30.700001,15.1
50.522976,0,13950,88.900002,0.5821206,24.6,1128,6253,7360,64.400002,33.400002
55.396214,0,12248,79.699997,0.52533555,21.1,1030,5960,6056,33.799999,15.3
31.858496,1.4724613,142521,86.199997,0.51212806,34.799999,9181,69467,73829,83.900002,33.400002
48.474613,0,9845,87.5,0.59194005,20.200001,773,4938,4739,48.900002,28.5
51.879833,0,5559,86.099998,0.59038526,21.299999,551,3037,2785,0,13.1
64.91758,0,15382,85.300003,0.6317023,22.799999,1312,7255,7598,33.200001,48.700001
59.325489,0,6388,80.300003,0.55393863,20.5,504,3161,2873,0,36.799999
53.257946,3.3447053,24618,88.099998,0.59853059,27.9,1974,12250,11753,34.400002,36.900002
70.030289,0,21313,83.300003,0.63312227,16.799999,1839,10265,9378,26,66.400002
58.155296,0,8785,79.699997,0.58222842,25.700001,702,4299,4584,28.4,6.5999999
73.486351,0,7613,87.599998,0.59561479,21.200001,617,3603,3514,0,5.0999999
34.399605,7.617887,10213,87.199997,0.51546782,27.1,763,5269,4546,32.799999,39.799999
61.444721,14.874312,6857,87.800003,0.59936202,24,578,3135,3402,0,35.400002
38.870796,5.8032694,37953,85.099998,0.54084605,20.9,2675,17517,19074,79.199997,19.200001
25.598373,0,21646,85.699997,0.50018066,28.1,1495,11070,10610,32.799999,1.5
47.57814,0,5471,81.400002,0.50713778,20.799999,417,2802,2397,0,31.9
31.082579,2.2839916,189988,88.300003,0.50246763,39,12012,92599,97097,90.199997,34
22.373756,20.07226,12959,50.099998,0.21172932,57.400002,766,9975,4164,0,17.5
36.798161,4.9771051,20069,78.599998,0.48670545,21.9,1486,9628,10696,23.6,9.1999998
39.990303,0,22973,80.199997,0.49170235,16.700001,1720,11208,12122,0,3.9000001
35.018044,6.0795202,45641,84,0.59570646,44,2555,24502,21915,69.099998,25.4
64.902504,0,4671,87.800003,0.65961361,24,378,2174,2230,0,62.299999
18.554796,1.3540045,46628,85.199997,0.48029605,37.700001,2695,25401,22338,65.300003,10.2
63.71553,13.984058,6212,79.900002,0.51417369,18.5,563,3316,3095,40.200001,37.799999
16.953648,2.7471128,115128,87.900002,0.47823137,41.900002,7163,60454,57296,48.5,7
55.138012,3.84571,22696,84.900002,0.55484897,24.799999,1882,11322,10376,39.799999,27.200001
47.433823,2.9591053,34459,84.699997,0.54982215,24.6,2886,17151,16966,46.299999,24.1
46.55434,0,13181,69.699997,0.43506858,28.799999,1045,7146,6153,0,35.5
54.274841,0,11861,74.199997,0.51253867,19.6,972,5822,5938,36.599998,29.5
44.844143,0,28453,86.300003,0.59239638,25.299999,2191,13967,14916,42.099998,36.200001
64.609055,0,5855,80.300003,0.54350048,15.9,487,2931,2657,0,57.799999
55.869492,0,17913,84.699997,0.56735265,25,1431,8552,8986,59.700001,42.900002
45.318092,0,8761,84.599998,0.54216868,18.299999,719,4648,4019,0,1.6
62.131104,0,3833,78.699997,0.52864158,14.5,310,1833,1821,0,0
53.104652,4.0454712,25621,82.5,0.54386806,26.200001,2021,12492,12334,50.400002,41.599998
50.905731,6.1508179,16834,87.900002,0.60773009,18.6,1510,8150,8309,31.1,27.799999
65.422905,9.4446545,11560,86.599998,0.60874295,22.200001,1050,5513,5553,0,52.5
36.341423,4.9097104,77045,84.199997,0.46528015,40.099998,4534,40870,35270,77.099998,34.299999
37.2528,3.7639265,16856,87.400002,0.58196914,17.9,1228,8552,8290,27.5,14.8
71.527405,7.2817302,13026,86.300003,0.61088997,21.200001,1260,6281,6383,27.200001,51.900002
60.371674,0,1991,0,0.51682955,11,147,921,888,0,27.700001
43.851223,11.319901,10758,92,0.64856356,17.4,854,5082,4953,0,34.5
46.763504,0,18161,82.900002,0.53477192,29.6,1409,8527,9362,39.799999,34.200001
54.646492,15.175275,18204,81.099998,0.56628811,19.799999,1546,8365,9184,33.400002,33.099998
56.289265,0,7189,79.900002,0.53995228,22.700001,576,3354,3455,38.400002,37.200001
47.667435,0,13487,85,0.56811464,19.9,1217,6768,7161,0,0.30000001
43.846622,0,8247,86,0.5346486,20.1,673,4055,4043,0,29.6
29.441631,0,69046,82.599998,0.50229836,28.799999,4626,33285,37687,54.299999,14.3
41.658504,0,12271,80.599998,0.50176907,19.4,1012,6218,6157,0,0
48.024063,0,13240,92.300003,0.5411483,16.1,1062,6270,7187,0,11.5
29.116785,2.080317,558303,85.099998,0.50928915,41.200001,31724,263748,306058,93.800003,34.700001
58.409588,0,9246,77.699997,0.53877646,14.3,788,4397,4602,0,0.1
61.572536,0,2709,71.099998,0.53742039,9,265,1256,1395,0,28.6
31.53548,4.100966,42708,87.5,0.47813821,35.799999,2874,21270,21041,72.300003,27.6
42.832405,0,19068,77.900002,0.47997016,21.4,1466,9386,10279,18.700001,6.3000002
57.506939,0,18127,82.400002,0.55898201,21.1,1627,8723,9075,41.200001,37
58.158436,0,11230,84.5,0.58952379,18.799999,917,5250,5660,24.799999,52.5
31.716923,2.0009072,43913,84.699997,0.48954523,23.799999,2950,22143,21787,29.5,8
40.631702,0,18180,83.800003,0.52302945,29.299999,1654,9401,9067,16.200001,5
37.600483,0,50008,78.5,0.4914968,26.1,3491,24873,25621,33.200001,10.8
72.450928,10.185374,10016,83.400002,0.60151988,15.9,904,5132,4477,0,74.699997
39.621735,6.0060062,14649,81.800003,0.54983556,21.5,1124,6993,7893,40.400002,8.1999998
54.994484,0,11834,91.400002,0.5990144,21.299999,941,5479,5552,5.1999998,54.700001
47.482525,5.9014459,15518,83.599998,0.52007002,23.5,1213,7424,7821,30.200001,24.5
54.85247,0,5629,82.400002,0.55596405,19.200001,438,2448,2817,0,23
46.217789,3.1627555,18167,80.599998,0.50607198,25.9,1364,8811,8445,0,42.5
26.812874,2.6610608,39257,88.199997,0.48406458,41.599998,2567,21493,17949,63,22.4
66.868576,0,9311,83.199997,0.57584584,18.5,850,4463,4604,34.900002,37.299999
41.32634,9.0077915,18732,79.300003,0.51636201,19.200001,1491,8862,9890,19.200001,12.8
66.413528,0,5824,84.699997,0.60316342,24,471,2845,3186,0,53.799999
52.784142,0,8740,88.400002,0.63504755,20.799999,842,4628,4209,41.5,20.5
66.041176,10.986596,17678,79.900002,0.5700891,17.200001,1616,8639,8313,0,56.5
58.328022,0,9502,81.300003,0.57158864,19.700001,785,4463,4468,39.700001,49.700001
49.606018,0,8389,87.199997,0.59932399,19.6,707,3846,4059,0,33.200001
50.098049,6.4275613,8718,91,0.52644002,21.4,658,4236,4087,0,50.200001
42.968975,0,10576,85.5,0.54755217,27.1,772,4984,5261,48,39.5
60.912781,0,4930,88,0.54873216,19.4,415,2524,2421,0,30.299999
52.104794,0,32311,81.800003,0.54600871,24.6,2513,15421,16726,42.799999,37.200001
60.766365,8.8691797,6566,74.900002,0.56411856,23.200001,563,3205,2728,0,62.700001
51.195602,3.5679879,14716,86.199997,0.44958284,31.4,984,8390,6068,21.9,42.099998
66.885185,15.820282,5644,81.400002,0.59643918,18.1,498,3033,2794,0,49
62.351826,0,4218,93.300003,0.57289529,16.799999,324,1948,1865,0,33
40.911015,1.5761187,48640,84.900002,0.51409501,35.799999,3463,25470,23625,62.200001,32.299999
50.504139,0,7273,87.5,0.62204528,23.4,568,4019,3354,36,1.8
52.50098,5.9217148,12825,83,0.53208089,27,1011,6281,6227,35.799999,42.400002
66.337578,0,6280,85.599998,0.56121796,18.700001,527,3120,2945,0,58
64.370583,0,13456,82.300003,0.60997421,19.799999,1233,6597,6113,28.4,63
54.896908,0,11252,83.599998,0.53878832,21.1,953,5414,5927,0,18.6
69.714668,18.971731,6013,84.5,0.58916396,18.5,559,2787,2447,0,60.099998
56.30407,0,19963,86.599998,0.57820499,23.5,1727,9571,9907,20.799999,49.5
62.969482,0,6846,86.5,0.55698091,17,606,3352,3504,0,29.4
55.261589,4.4497843,20194,80.5,0.57056779,22.200001,1684,9792,9366,47.599998,51
50.58392,0,10714,82,0.57703817,25.200001,847,5348,5096,35.200001,48.400002
63.678467,0,6223,87.5,0.55508333,16.799999,559,3059,3121,0,40.5
54.114498,0,10502,71.5,0.51731122,22.4,906,4939,5044,26.1,47.900002
44.926704,0,10475,67.300003,0.47881275,18.200001,904,5357,5213,0,0.80000001
30.345133,2.6382439,158410,80.699997,0.44699407,39.299999,9305,85198,77059,82.400002,23.9
40.171101,0,21504,81.5,0.55092323,19.9,1607,10290,10862,38.900002,34.5
45.445309,9.1861105,5939,84.300003,0.56209815,22.200001,517,2955,3326,0,22.1
58.757778,0,8000,89.300003,0.56404847,17.799999,741,3794,3984,0,44.900002
35.863934,12.012974,12959,83.599998,0.50230628,16.6,976,6504,6757,0,9.1999998
47.677097,5.8847761,13915,80.800003,0.55784893,29.6,1043,7122,6550,60,58.700001
48.795883,10.09795,8619,78.699997,0.49232531,20.200001,677,4365,4660,0,4.3000002
54.554081,9.024456,9529,90.400002,0.60322446,20.700001,897,4776,4771,0,22
54.494011,0,7682,85.5,0.59613699,20.6,648,3417,3676,0,44.799999
39.99345,3.3919001,27734,81.800003,0.51503587,21,2168,13102,15191,47.400002,15.9
43.848228,0,6384,86.599998,0.59814256,20.799999,672,3984,4151,48.400002,43.400002
57.154396,0,7586,85.699997,0.55732322,23.200001,630,3960,3807,46.299999,54
73.075478,0,2686,76.5,0.58196008,15.7,243,1153,1121,0,64.099998
49.554295,0,7519,90.099998,0.56535774,25.4,692,3718,3781,0,0.80000001
65.737083,0,11578,82.599998,0.5778293,25.200001,888,5178,5597,38.799999,62.200001
37.123394,2.0378082,137217,80,0.44375584,36.099998,8850,71803,66415,81.800003,31.4
40.148849,0,10142,79.199997,0.49830446,23,841,5308,5211,27.299999,27.299999
71.00592,0,3061,87.300003,0.63498098,22.4,308,1578,1556,0,56.5
61.175571,0,15839,85.599998,0.58075416,22.299999,1352,7399,7186,23.299999,52.400002
62.727402,0,6986,87.900002,0.60271496,19.700001,612,3315,3385,38.5,38.400002
34.076469,0,35792,80.699997,0.51101035,23.9,2518,16757,18963,61.400002,28.200001
39.884052,5.4027772,18858,82.5,0.5438382,29.200001,1506,8999,9651,39.700001,13.9
68.898003,0,7587,87.199997,0.57602662,18,646,3604,3549,0,70.5
55.164562,7.1055532,24631,80.099998,0.5714643,27.799999,1981,11999,12163,54.599998,52.799999
67.093674,0,7509,85,0.55570692,18.5,650,3671,3329,0,69.800003
67.039589,0,3486,91.5,0.64953887,25.700001,295,1518,1715,0,62.200001
56.216881,0,15819,82.099998,0.45622426,19.799999,1146,7527,8995,17.6,31.799999
64.34201,0,8386,86.5,0.56026059,18.299999,764,3991,4078,0,48.299999
61.865025,9.457159,12496,85.5,0.56078863,20.4,945,5478,6081,23.4,34.200001
66.791153,8.5616436,13430,81.5,0.56994653,23.6,1120,6169,6065,39.700001,64.400002
47.24321,5.5937796,34910,84.699997,0.53955477,27.299999,2637,15902,18149,53.200001,41.299999
52.837227,3.2119226,24007,83.5,0.56780946,27,1864,11842,11445,42.200001,29.799999
51.815487,0,17375,82.400002,0.57565343,23.200001,1459,8149,8479,64.099998,28.1
55.805851,0,4758,88.5,0.73313409,26.299999,367,2342,2210,0,0
63.660385,0,5682,79.800003,0.53762305,14.6,503,2844,2950,0,33.099998
40.502804,2.2163122,48166,85.099998,0.56159806,25.1,3347,22452,25175,66.400002,33.400002
60.271648,0,8289,83.599998,0.61644524,22.6,672,3989,4311,39,36.900002
54.521706,0,8051,74.199997,0.52544802,15,698,4185,3451,0,60.099998
63.577187,0,6472,83.800003,0.5444805,17.299999,579,3080,3489,0,0
33.219177,4.659615,24381,82,0.55138707,23.9,1795,11355,12766,39.200001,28.1
30.482084,1.995092,46184,85.099998,0.5031867,25.1,3325,22594,23685,41.900002,5.3000002
44.093735,6.697475,21022,78.300003,0.50406343,20.200001,1661,9967,10567,33.299999,29.9
37.171688,8.7151031,34874,86.300003,0.53838748,33.299999,2565,16620,17792,69.300003,24.700001
68.57795,0,7468,74.599998,0.56022102,20.5,654,3620,3539,0,62.599998
61.699341,0,19180,84.5,0.54576421,19.6,1569,9101,9282,28.700001,57.099998
48.752888,5.1419168,17573,84,0.52874053,27.4,1510,9377,8472,40.799999,21.1
75.149521,0,3344,86.699997,0.61916023,6.5,309,1691,1461,0,63.900002
64.346222,0,5430,82.300003,0.61425817,13.5,523,2595,2664,0,32.5
44.612843,0,7438,60,0.38664421,18.9,599,3564,3418,0,4.3000002
31.707605,9.6130733,42484,77.099998,0.47436672,24.4,3183,21515,21427,42.400002,4.5
63.244434,0,7752,89.400002,0.65601504,21.4,673,3724,4050,0,33.400002
52.417213,0,11392,86.5,0.59259987,27.5,946,5081,5822,40.5,51.299999
51.391266,10.182262,9388,83.099998,0.51186216,20.4,749,4468,4628,0,48.200001
65.792847,5.8102374,17248,82,0.57393575,19.700001,1527,8433,7647,21.6,48.200001
29.166943,2.5463111,61463,96,0.6368202,30.200001,5226,29272,32159,42.299999,0.1
38.974358,,278,,0,13.2,0,70,265,0,0
24.047472,0,27970,95.699997,0.66276711,25.5,2322,12822,15328,26.1,0
25.411005,3.4810457,43358,96.099998,0.66967535,27.9,3835,20053,22517,41.5,0.1
15.208512,0.68463606,94443,94.199997,0.55657661,57.200001,6054,43746,49629,70.199997,0.30000001
16.382481,0,3031,98.199997,0.5595054,39.200001,220,1294,1676,0,0
20.840242,0,7236,97.900002,0.60704923,50.099998,595,3433,3537,44,0
22.165213,0,5909,92.699997,0.64196599,35.900002,398,2645,3389,0,2
21.0737,0,28642,94.400002,0.57038224,47.799999,2273,14336,13071,35.400002,0
19.212809,0,4756,96,0.53232127,52.900002,302,2042,2623,0,0.2
21.942934,0,1472,0,0.46061414,38.200001,93,749,882,0,0
23.139301,0,16022,95.900002,0.6097526,39.799999,1162,6952,8620,27.9,0
25.170862,0,6033,84.300003,0.46342355,33.799999,418,2734,3085,0,0
19.361702,0,940,0,0.5300926,55.299999,72,432,490,0,0
24.314426,2.5564332,57812,89.400002,0.58564347,41.799999,4449,26622,30725,52.400002,0.2
18.046089,0,6162,94,0.6053946,50.900002,542,3003,2850,0,0
19.43667,0,16589,93.900002,0.57722771,48.099998,1307,8080,7553,46.599998,0.2
34.033615,0,952,0,0.54292345,48.099998,62,431,447,0,0
18.294827,0,8372,91.400002,0.515625,36.400002,608,3840,4706,0,0
27.512127,0,2921,58,0.41227436,45.700001,242,1385,1587,0,0
22.936869,0,16675,87.599998,0.39957583,61,834,9430,7306,35.799999,2
22.94186,0,8604,96.900002,0.68728775,51.599998,850,4122,4025,43,0
21.010172,0,8791,87.199997,0.60379952,45.5,872,4369,4171,31.1,0.1
20.757544,0,9402,94.400002,0.58238494,35.900002,675,4042,4934,41.299999,0
26.306913,0,9733,91.199997,0.62313861,43.700001,852,4365,5200,28.799999,0
21.572416,15.553309,13726,90.599998,0.52702701,41.099998,931,6512,6879,26.9,0.1
19.769442,0,11685,96.099998,0.60497147,45.700001,949,5954,5247,0,0.1
24.079653,0,12010,92,0.58856839,42.700001,966,5651,5908,40.700001,0.1
17.951775,6.0927315,29653,94.5,0.61966461,42.599998,2014,13120,16565,48.400002,0
31.665258,0,5989,84.099998,0.49712092,42.400002,465,2605,3162,50.599998,0
15.47486,32.404408,3627,91.900002,0.56488991,48,285,1726,1912,0,0
21.49761,0,9688,96,0.71519238,50.700001,748,5042,4125,50.599998,0
18.968454,0,14723,94.800003,0.58697736,46.099998,1183,7295,6726,28.9,0.2
16.982588,3.5447166,27530,92.199997,0.54449499,48.099998,1704,12316,14845,82.699997,0
22.430176,0,3481,96,0.66383493,45.900002,317,1648,1889,0,0
23.56538,0,6458,95.099998,0.56053066,39.099998,492,3015,3350,0,0
25.684244,6.9405885,12497,93.199997,0.59245992,40.799999,946,5305,6875,36,0.1
17.572929,0,4289,92.900002,0.57172024,42.700001,338,1959,2083,0,0
27.463009,0,2771,98.599998,0.66247052,51,265,1271,1219,0,0
18.925106,2.1099718,42189,95.199997,0.56692255,48.200001,3052,19149,22579,55.400002,0.1
29.979317,0,8264,90.199997,0.54706532,40.799999,671,3612,4739,50.200001,0
,,,,,,,,,,
21.762527,0,68661,85.900002,0.53484166,37.400002,4057,28730,40670,64,2
48.63327,0,16333,84.599998,0.5556944,25.700001,1129,6401,9489,58.200001,33
30.468344,0,13957,91.099998,0.57535404,30.1,793,5932,8189,32.5,0.60000002
41.907562,0,6198,93.400002,0.57286012,32.299999,400,2395,3831,0,0
21.038879,3.0086951,38206,89.300003,0.54664516,41.200001,2331,15500,22255,30.9,0.1
27.766045,0,6196,80.400002,0.48963517,20.1,365,2412,3553,0,0
24.236601,6.2656641,19585,91.699997,0.56893462,40.700001,1305,8363,11370,25.4,0.40000001
26.535645,0,14318,88.800003,0.53391504,35.099998,896,6074,8648,43.299999,0
16.611263,1.6933798,132868,82.099998,0.55747026,58.900002,6695,75091,61469,75.599998,5.0999999
23.185949,3.2081101,37464,88.400002,0.53918493,36.599998,2345,15631,21721,40.900002,0.30000001
29.783073,0,16547,89.300003,0.5441491,31.700001,1037,6546,10128,37.200001,0
27.463039,0,16185,90.300003,0.56200403,25.700001,1102,6427,9371,33.700001,0
24.194094,0,23782,83.800003,0.51908612,20.9,1459,10767,13126,14.1,0.30000001
19.964077,2.854696,43077,89.699997,0.56089973,38.900002,2395,19294,24125,69,0.5
22.221146,0,20745,88.400002,0.54998821,39.700001,1329,8502,12658,34.799999,0
31.410709,0,9934,59,0.34237695,27.9,683,4165,5771,0,0
20.178179,0,17393,89.199997,0.525024,38.700001,1098,7293,10144,42.599998,0.2
21.53363,0,19252,85.400002,0.48851967,45.400002,1174,8667,10724,20.1,0
28.619944,5.7067852,22744,88.199997,0.54140955,39.900002,1381,9237,13501,43.599998,0.40000001
31.957592,0,7966,87.699997,0.54021877,32.5,503,3108,4846,0,0.2
23.92646,0,23272,90.599998,0.55705357,32.400002,1504,10236,12714,35.400002,0
28.736355,0,21986,86.5,0.51099497,26.200001,1425,9186,13303,25.200001,1.9
20.332298,8.3187752,16876,92.699997,0.55350047,46.200001,1030,7299,9484,47.099998,0.30000001
31.813906,0,39428,87.599998,0.60013896,23.799999,2504,14390,25376,48.099998,0.1
20.286591,5.5763121,41992,88.400002,0.53342223,37.700001,2711,17249,25270,45.299999,0.30000001
52.612778,0,7586,80.300003,0.57055777,21,619,3281,4417,0,1.1
30.608442,7.0274067,17486,87.699997,0.56332999,33.799999,1157,7003,10464,31.9,0.1
38.542187,0,10053,84.900002,0.55587173,21.1,697,3866,6283,29.5,0
25.911949,0,24422,92.800003,0.58847535,42.299999,1569,10291,14475,13.5,0.1
43.879471,23.607176,5841,83.300003,0.51504493,20.9,504,2559,3415,0,0.30000001
26.671537,0,8215,95.300003,0.58621651,41.799999,627,3584,4613,0,0.1
19.49683,0,49213,88.5,0.5507344,39.5,3152,20834,28823,55.200001,1
21.395418,3.5258443,33803,87.199997,0.52506375,38.200001,2295,14503,19208,15.6,0.40000001
28.460339,5.3520298,42406,88.5,0.6781742,39.900002,2537,20769,22193,55.400002,6.9000001
32.920353,0,11384,86.699997,0.55816913,24.799999,789,4719,6564,25.6,0
27.733644,6.6724496,32895,89.599998,0.56795496,28.799999,2101,13325,19325,48.200001,2.8
21.478785,0,16702,85,0.53392589,29.6,1077,7988,9056,43.599998,0.30000001
24.891806,0,21657,91.5,0.56802648,36.5,1459,9364,12208,29.799999,0
40.80608,0,6972,86.199997,0.54615104,22.5,499,2741,4239,0,0.30000001
15.514885,4.2997346,92039,87.599998,0.51779282,33.900002,5041,38021,54863,49.099998,8.6999998
27.385532,0,18672,89.599998,0.54611522,35.599998,1246,7568,11155,29.6,1
19.125025,3.3017466,39189,74,0.46758541,39,2651,17415,22097,50.5,2.0999999
17.454018,6.0983047,40778,88.699997,0.51089984,38.799999,2462,18303,22372,36,2.3
15.86318,4.20327,33859,69.199997,0.42807132,35.099998,2315,15140,19765,50.200001,1.6
24.017628,0,28844,87.5,0.62469608,47.200001,1733,13160,16203,54.799999,0.40000001
16.840132,2.2846177,83572,90.800003,0.58203501,47.099998,4910,38319,46404,59.200001,1.5
15.32366,1.7469232,118687,89.800003,0.53390259,43.200001,6882,53403,66664,75.699997,5.0999999
24.416235,5.0220971,43526,90.699997,0.5541113,30.9,2551,17233,26627,38,0.1
27.35318,0,39806,86.5,0.55617148,30.799999,2629,16236,23464,49.799999,3.4000001
21.619164,0,13287,94.199997,0.54302037,44,869,5602,7773,0,0
22.570103,0,15392,91.300003,0.54175252,39.599998,930,6311,9076,28.700001,0
34.604229,8.4552298,14594,84.900002,0.51384562,27.9,987,6103,8517,51.200001,7.0999999
21.05377,0,9333,87.300003,0.54061252,36.400002,597,3755,5553,0,0.2
26.615366,0,17140,87.400002,0.53703701,44.700001,1171,7290,9836,18,0.1
26.642521,3.8207314,31731,87,0.55933028,32.599998,1920,12363,18907,37,0.40000001
20.581261,0,36746,89.800003,0.58122253,39.900002,2085,14805,22444,59.299999,3.3
23.196474,0,13390,84.199997,0.52436513,36.299999,856,5828,7928,28.9,0
19.064175,2.4145257,37876,86.5,0.53513169,43.299999,2561,17164,21241,42.900002,0.1
28.811275,0,19352,90.5,0.5862571,26,1272,7553,11866,50.299999,1.9
18.343983,0,15103,91.599998,0.51991582,43.299999,1056,6653,8402,21.5,0
34.18507,12.984484,20637,87.300003,0.54526496,36.200001,1333,8152,12504,19.9,0
47.788052,0,4022,79.300003,0.5761317,20,314,1458,2590,0,1.7
51.788536,13.415616,10766,85.599998,0.56828296,22,774,4269,6038,0,36.200001
16.718472,0,4504,87,0.54965478,37.799999,294,1883,2738,0,0.30000001
24.408289,0,29781,76.5,0.42766792,22.200001,1810,12491,18670,26.4,4.8000002
26.436708,0,15979,92.300003,0.55646819,34.200001,1061,6818,9484,53.900002,0.2
20.578985,3.1186774,262996,86.300003,0.51403624,30.4,14861,120723,143530,81.800003,18.200001
39.865582,4.8847208,26529,89.900002,0.57057738,23.700001,1796,9734,16999,48.599998,3.2
15.600868,2.7575936,148129,87.5,0.53777379,44.099998,8196,61961,86269,76,4
